id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
322188,2020-11-18,quarta-feira,13:00:00,TO,153,401.9,MIRANORTE,Fenômenos da Natureza,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Simples,Não Informado,Não,2,1,0,0,1,0,0,2,-9.41877102,-48.57151689,SR-TO,UOP02,DEL02
322316,2020-11-19,quinta-feira,00:30:00,TO,153,644,DUERE,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Desvio Temporário,Não,2,0,1,0,1,0,1,1,-11.48307595,-49.00099215,SR-TO,UOP02,DEL01
322406,2020-11-19,quinta-feira,11:45:00,TO,153,333,GUARAI,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,-8.826486,-48.51216,SR-TO,UOP02,DEL02
322533,2020-11-20,sexta-feira,04:15:00,TO,153,391,RIO DOS BOIS,Falta de Atenção à Condução,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Sim,2,0,0,0,1,1,0,2,-9.33758166,-48.5351171,SR-TO,UOP02,DEL02
322645,2020-11-20,sexta-feira,16:30:00,TO,153,138,ARAGUAINA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Curva,Não,3,0,2,0,1,0,2,2,-7.15509994,-48.20416232,SR-TO,UOP01,DEL02
322671,2020-11-20,sexta-feira,18:30:00,TO,153,112,WANDERLANDIA,Ingestão de Álcool,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Simples,Curva,Não,4,0,1,0,3,0,1,2,-6.96704902,-48.09875697,SR-TO,UOP01,DEL02
322879,2020-11-21,sábado,17:30:00,TO,153,380.8,RIO DOS BOIS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,4,2,0,0,1,1,0,4,-9.242682,-48.5484,SR-TO,UOP02,DEL02
322939,2020-11-21,sábado,21:30:00,TO,153,696.6,CARIRI DO TOCANTINS,Ultrapassagem Indevida,Colisão lateral,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,1,0,0,1,0,0,2,-11.920087,-49.179999,SR-TO,UOP02,DEL01
323043,2020-11-22,domingo,08:18:00,TO,153,525.7,PUGMIL,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Não Informado,Sim,2,0,0,2,0,0,2,1,-10.425156,-48.898106,SR-TO,UOP01,DEL01
323062,2020-11-22,domingo,12:30:00,TO,153,300,PRESIDENTE KENNEDY,Ultrapassagem Indevida,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,0,1,0,1,2,1,2,-8.533917,-48.483204,SR-TO,UOP02,DEL02
323188,2020-11-22,domingo,19:10:00,TO,230,143.9,ARAGUATINS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Não Informado,Sim,2,1,0,0,0,1,0,2,-5.71999512,-48.14773321,SR-TO,UOP03,DEL02
323216,2020-11-23,segunda-feira,02:30:00,TO,226,59,WANDERLANDIA,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,1,0,0,0,1,0,0,1,-6.824026,-47.865463,SR-TO,UOP03,DEL02
323253,2020-11-23,segunda-feira,07:00:00,TO,153,138,ARAGUAINA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de vias,Sim,2,0,2,0,0,0,2,2,-7.15509994,-48.20416232,SR-TO,UOP01,DEL02
323302,2020-11-22,domingo,17:00:00,TO,153,121,WANDERLANDIA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Não,3,0,1,0,0,2,1,2,-7.06272688,-48.11708226,SR-TO,UOP01,DEL02
323366,2020-11-23,segunda-feira,17:34:00,TO,153,137.4,ARAGUAINA,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-7.14630299,-48.20255603,SR-TO,UOP01,DEL02
323514,2020-11-21,sábado,18:20:00,TO,226,43,DARCINOPOLIS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,3,0,1,0,2,0,1,3,-6.734136,-47.775173,SR-TO,UOP03,DEL02
323603,2020-11-24,terça-feira,17:45:00,TO,226,22,PALMEIRAS DO TOCANTINS,Defeito na Via,Tombamento,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-6.634045,-47.632057,SR-TO,UOP03,DEL02
323682,2020-11-25,quarta-feira,10:12:00,TO,153,254,COLINAS DO TOCANTINS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,1,2,1,-8.11684601,-48.47068692,SR-TO,UOP02,DEL02
323715,2020-11-25,quarta-feira,15:20:00,TO,153,409.7,MIRANORTE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,6,0,3,2,1,0,5,2,-9.49014778,-48.58485911,SR-TO,UOP02,DEL02
323772,2020-11-25,quarta-feira,20:04:00,TO,153,346,GUARAI,Defeito na Via,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-8.94384509,-48.50359317,SR-TO,UOP02,DEL02
323783,2020-11-25,quarta-feira,21:20:00,TO,153,241.3,COLINAS DO TOCANTINS,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Ponte,Não,1,0,0,1,0,0,1,1,-8.00311201,-48.46495374,SR-TO,UOP01,DEL02
323914,2020-11-26,quinta-feira,12:57:00,TO,153,222.5,NOVA OLINDA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,-7.83624803,-48.45598386,SR-TO,UOP01,DEL02
324218,2020-11-27,sexta-feira,22:40:00,TO,153,767,ALVORADA,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-12.53201395,-49.10193689,SR-TO,UOP02,DEL01
324302,2020-11-28,sábado,09:00:00,TO,153,633.5,ALIANCA DO TOCANTINS,Ultrapassagem Indevida,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Não Informado,Não,4,0,1,0,2,1,1,3,-11.3868639,-48.97098126,SR-TO,UOP02,DEL01
324319,2020-11-28,sábado,10:00:00,TO,153,243.9,COLINAS DO TOCANTINS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-8.02092701,-48.46548085,SR-TO,UOP01,DEL02
324434,2020-11-28,sábado,19:45:00,TO,153,146,ARAGUAINA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,1,0,0,1,0,0,1,-7.21337786,-48.24431331,SR-TO,UOP01,DEL02
324435,2020-11-28,sábado,20:00:00,TO,153,89,WANDERLANDIA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Interseção de vias,Não,5,0,2,2,0,1,4,2,-6.82820326,-47.97621315,SR-TO,UOP01,DEL02
324597,2020-11-29,domingo,13:20:00,TO,153,435,MIRACEMA DO TOCANTINS,Mal Súbito,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,-9.66745377,-48.64691041,SR-TO,UOP01,DEL01
324691,2020-11-29,domingo,14:00:00,TO,153,102,WANDERLANDIA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,0,1,0,0,1,1,-6.90546032,-48.03457736,SR-TO,UOP01,DEL02
324730,2020-11-30,segunda-feira,00:50:00,TO,153,144,ARAGUAINA,Ingestão de Álcool,Danos eventuais,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,1,-7.19662811,-48.23636977,SR-TO,UOP01,DEL02
324732,2020-11-30,segunda-feira,01:40:00,TO,153,499.4,PARAISO DO TOCANTINS,Ingestão de Álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,0,0,1,0,0,1,-10.20947394,-48.87422562,SR-TO,UOP01,DEL01
324743,2020-11-30,segunda-feira,04:45:00,TO,153,164.2,ARAGUAINA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,2,0,0,2,2,-7.34997193,-48.32704408,SR-TO,UOP01,DEL02
324900,2020-11-30,segunda-feira,22:00:00,TO,153,335,GUARAI,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Interseção de vias,Sim,2,0,1,0,1,0,1,2,-8.84481597,-48.5107318,SR-TO,UOP02,DEL02
324929,2020-12-01,terça-feira,05:30:00,TO,230,63,LUZINOPOLIS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Amanhecer,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,2,0,1,0,1,0,1,2,-6.22302319,-47.81339414,SR-TO,UOP03,DEL02
325108,2020-12-02,quarta-feira,07:25:00,TO,153,673,GURUPI,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-11.73820383,-49.08104077,SR-TO,UOP02,DEL01
325254,2020-12-02,quarta-feira,19:10:00,TO,153,614.9,ALIANCA DO TOCANTINS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-11.22048996,-48.93221347,SR-TO,UOP02,DEL01
325336,2020-12-03,quinta-feira,11:45:00,TO,153,141.9,ARAGUAINA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7.175959,-48.219548,SR-TO,UOP01,DEL02
325337,2020-11-13,sexta-feira,04:00:00,TO,235,180.5,TUPIRAMA,Mal Súbito,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,-8.95728486,-48.30326501,SR-TO,UOP02,DEL02
325502,2020-12-04,sexta-feira,09:40:00,TO,242,437.9,FORMOSO DO ARAGUAIA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,-11.86608514,-49.40861608,SR-TO,UOP02,DEL01
325600,2020-12-04,sexta-feira,18:50:00,TO,153,198,NOVA OLINDA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-7.63025188,-48.42713147,SR-TO,UOP01,DEL02
325643,2020-12-04,sexta-feira,17:10:00,TO,153,505.5,PARAISO DO TOCANTINS,Objeto estático sobre o leito carroçável,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,2,0,1,1,0,0,2,2,-10.24545798,-48.87809816,SR-TO,UOP01,DEL01
325651,2020-12-04,sexta-feira,23:00:00,TO,153,498.9,PARAISO DO TOCANTINS,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Não Informado,Não,2,1,0,0,0,1,0,1,-10.18390502,-48.88017144,SR-TO,UOP01,DEL01
325802,2020-12-05,sábado,11:20:00,TO,230,12,AGUIARNOPOLIS,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Não,1,0,1,0,0,0,1,1,-6.50349217,-47.5256248,SR-TO,UOP03,DEL02
325816,2020-12-05,sábado,15:55:00,TO,153,733,FIGUEIROPOLIS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,10,0,5,0,4,1,5,2,-12.23506398,-49.15809246,SR-TO,UOP02,DEL01
325839,2020-12-05,sábado,16:00:00,TO,226,23,PALMEIRAS DO TOCANTINS,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-6.63551,-47.640892,SR-TO,UOP03,DEL02
325845,2020-12-05,sábado,17:00:00,TO,153,336.1,GUARAI,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,3,0,0,0,3,0,0,2,-8.85386,-48.508884,SR-TO,UOP02,DEL02
325892,2020-12-05,sábado,19:40:00,TO,235,163,PEDRO AFONSO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,-8.99547031,-48.17081006,SR-TO,UOP02,DEL02
326280,2020-11-26,quinta-feira,13:30:00,TO,153,272,BRASILANDIA DO TOCANTINS,Defeito Mecânico no Veículo,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,5,0,0,3,2,0,3,3,-8.282475,-48.46929905,SR-TO,UOP02,DEL02
326301,2020-12-07,segunda-feira,11:30:00,TO,153,136,ARAGUAINA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-7.137507,-48.200943,SR-TO,UOP01,DEL02
326493,2020-12-08,terça-feira,09:40:00,TO,153,136,ARAGUAINA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-7.137507,-48.200943,SR-TO,UOP01,DEL02
326526,2020-12-08,terça-feira,13:30:00,TO,153,295,PRESIDENTE KENNEDY,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-8.48869625,-48.49024793,SR-TO,UOP02,DEL02
326694,2020-10-22,quinta-feira,12:00:00,TO,235,197,GUARAI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-8.94701976,-48.43550884,SR-TO,UOP02,DEL02
326702,2020-12-09,quarta-feira,10:10:00,TO,153,102,WANDERLANDIA,Não guardar distância de segurança,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Ponte,Não,1,0,0,0,1,0,0,1,-6.90546032,-48.03457736,SR-TO,UOP01,DEL02
326972,2020-12-10,quinta-feira,16:50:00,TO,226,53,DARCINOPOLIS,Ultrapassagem Indevida,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-6.815603,-47.815376,SR-TO,UOP03,DEL02
327125,2020-12-11,sexta-feira,06:00:00,TO,153,114.2,WANDERLANDIA,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Não Informado,Não,3,0,1,0,2,0,1,2,-6.98486597,-48.09888654,SR-TO,UOP01,DEL02
327178,2020-12-11,sexta-feira,14:10:00,TO,153,179.5,ARAGUAINA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,7,0,1,5,1,0,6,3,-7.47187996,-48.37575813,SR-TO,UOP01,DEL02
327232,2020-12-11,sexta-feira,22:00:00,TO,153,498.5,PARAISO DO TOCANTINS,Pista Escorregadia,Colisão lateral,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Não Informado,Não,3,1,1,1,0,0,2,1,-10.20348795,-48.87341391,SR-TO,UOP01,DEL01
327275,2020-12-12,sábado,03:10:00,TO,153,671,GURUPI,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Sim,3,0,0,0,2,1,0,2,-11.72075725,-49.07713594,SR-TO,UOP02,DEL01
327451,2020-12-12,sábado,21:08:00,TO,153,133,ARAGUAINA,Animais na Pista,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,1,-7.11461109,-48.18743388,SR-TO,UOP01,DEL02
327606,2020-12-13,domingo,12:10:00,TO,153,345,GUARAI,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-8.93568917,-48.50773634,SR-TO,UOP02,DEL02
327676,2020-12-13,domingo,17:20:00,TO,153,141,ARAGUAINA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,-7.17457731,-48.21837371,SR-TO,UOP01,DEL02
327845,2020-12-14,segunda-feira,09:40:00,TO,NA,NA,PARAISO DO TOCANTINS,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Não Informado,Céu Claro,Simples,Interseção de vias,Sim,2,0,1,1,0,0,2,2,-10.18157595,-48.88057709,SR-TO,UOP01,DEL01
327864,2020-10-03,sábado,11:30:00,TO,153,621,ALIANCA DO TOCANTINS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-11.28283904,-48.93834856,SR-TO,UOP02,DEL01
328019,2020-12-15,terça-feira,08:57:00,TO,153,140,ARAGUAINA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Rotatória,Sim,4,0,3,0,1,0,3,2,-7.169616,-48.21328,SR-TO,UOP01,DEL02
328212,2020-12-16,quarta-feira,05:00:00,TO,153,282,BRASILANDIA DO TOCANTINS,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Simples,Curva,Não,2,1,0,0,0,1,0,1,-8.37232199,-48.4897291,SR-TO,UOP02,DEL02
328251,2020-12-16,quarta-feira,12:50:00,TO,153,609.7,CRIXAS DO TOCANTINS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,1,1,3,0,0,4,2,-11.17595301,-48.92781585,SR-TO,UOP02,DEL01
328380,2020-12-16,quarta-feira,22:35:00,TO,153,452.1,BARROLANDIA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,1,0,1,1,0,1,2,-9.84368,-48.72213,SR-TO,UOP01,DEL01
328440,2020-12-17,quinta-feira,08:40:00,TO,153,389.5,RIO DOS BOIS,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,4,0,0,1,3,0,1,4,-9.32090992,-48.54216382,SR-TO,UOP02,DEL02
328532,2020-12-17,quinta-feira,17:20:00,TO,153,559,OLIVEIRA DE FATIMA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,1,-10.73233502,-48.90387036,SR-TO,UOP01,DEL01
328623,2020-12-18,sexta-feira,07:30:00,TO,153,393.5,RIO DOS BOIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Desvio Temporário,Não,7,0,4,0,3,0,4,3,-9.35274923,-48.5436847,SR-TO,UOP02,DEL02
328679,2020-12-18,sexta-feira,13:15:00,TO,153,148,ARAGUAINA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,1,1,0,0,0,0,0,1,-7.23023092,-48.25208725,SR-TO,UOP01,DEL02
328694,2020-11-08,domingo,14:00:00,TO,153,137,ARAGUAINA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-7.14630299,-48.20255603,SR-TO,UOP01,DEL02
328706,2020-12-18,sexta-feira,16:50:00,TO,153,152,ARAGUAINA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Sim,3,1,1,0,1,0,1,3,-7.264632,-48.262614,SR-TO,UOP01,DEL02
328866,2020-12-19,sábado,07:16:00,TO,153,586,SANTA RITA DO TOCANTINS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,4,2,1,0,1,0,1,3,-10.99867449,-48.90878856,SR-TO,UOP01,DEL01
329060,2020-12-19,sábado,19:45:00,TO,153,392.7,RIO DOS BOIS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,-9.346141,-48.53745,SR-TO,UOP02,DEL02
329062,2020-12-19,sábado,19:16:00,TO,153,134,ARAGUAINA,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,6,1,5,0,0,0,5,2,-7.12178379,-48.19293926,SR-TO,UOP01,DEL02
329186,2020-12-20,domingo,09:50:00,TO,153,252.5,COLINAS DO TOCANTINS,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,0,1,1,0,1,2,-8.09852503,-48.46791884,SR-TO,UOP02,DEL02
329188,2020-12-20,domingo,10:30:00,TO,242,453.9,FORMOSO DO ARAGUAIA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,1,0,0,1,0,0,1,1,-11.8117766,-49.5289078,SR-TO,UOP02,DEL01
329365,2020-12-20,domingo,22:00:00,TO,242,451.8,FORMOSO DO ARAGUAIA,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Curva,Sim,3,0,1,2,0,0,3,1,-11.8175552,-49.51180102,SR-TO,UOP02,DEL01
329710,2020-12-22,terça-feira,12:15:00,TO,153,143,ARAGUAINA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Rotatória,Sim,1,0,1,0,0,0,1,1,-7.18866332,-48.23207966,SR-TO,UOP01,DEL02
329822,2020-12-22,terça-feira,20:30:00,TO,153,294,PRESIDENTE KENNEDY,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Interseção de vias,Não,1,0,1,0,0,0,1,1,-8.47962313,-48.48905502,SR-TO,UOP02,DEL02
330039,2020-12-23,quarta-feira,19:15:00,TO,153,653,GURUPI,Agressão Externa,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,5,0,2,0,3,0,2,1,-11.56142996,-49.02722613,SR-TO,UOP02,DEL01
330111,2020-11-19,quinta-feira,23:45:00,TO,153,692.2,CARIRI DO TOCANTINS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Retorno Regulamentado,Sim,5,0,3,1,1,0,4,2,-11.88743313,-49.16441973,SR-TO,UOP02,DEL01
330186,2020-12-24,quinta-feira,11:05:00,TO,153,140,ARAGUAINA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7.169616,-48.21328,SR-TO,UOP01,DEL02
330254,2020-12-24,quinta-feira,13:55:00,TO,153,354.1,FORTALEZA DO TABOCAO,Ultrapassagem Indevida,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,0,1,0,3,1,1,2,-9.01400398,-48.50223118,SR-TO,UOP02,DEL02
330356,2020-12-24,quinta-feira,21:00:00,TO,230,133,ARAGUATINS,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,-5.75436512,-48.05733512,SR-TO,UOP03,DEL02
330357,2020-12-24,quinta-feira,22:50:00,TO,153,133,ARAGUAINA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,3,0,0,0,3,1,-7.11461109,-48.18743388,SR-TO,UOP01,DEL02
330589,2020-12-26,sábado,06:50:00,TO,153,327,GUARAI,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,-8.77258801,-48.51082184,SR-TO,UOP02,DEL02
330987,2020-12-28,segunda-feira,08:05:00,TO,153,306.8,GUARAI,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,3,0,0,1,2,0,1,2,-8.587756,-48.483162,SR-TO,UOP02,DEL02
331114,2020-12-28,segunda-feira,19:35:00,TO,153,360.8,FORTALEZA DO TABOCAO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Sim,3,0,0,2,1,0,2,2,-9.06426723,-48.52025097,SR-TO,UOP02,DEL02
331118,2020-12-28,segunda-feira,21:30:00,TO,153,327.4,GUARAI,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,-8.77258801,-48.51082184,SR-TO,UOP02,DEL02
